MeasureName,UsageType,MonthYear,M_Value,TransType
value_m,Cash withdrawal,JUN 2022,1840.0,Foreign-TH
value_m,Cash advance,JUN 2022,6816.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,JUN 2022,13691.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,JUN 2022,4852.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,JUN 2022,2645.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,JUN 2022,563.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,JUN 2022,442.0,Foreign-TH
volume_k,Cash withdrawal,JUL 2022,211.0,Foreign-TH
volume_k,Cash advance,JUL 2022,1975.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,JUL 2022,4519.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,JUL 2022,2142.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,JUL 2022,890.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,JUL 2022,519.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,JUL 2022,493.0,Foreign-TH
value_m,Cash withdrawal,JUL 2022,2249.0,Foreign-TH
value_m,Cash advance,JUL 2022,7681.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,JUL 2022,16918.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,JUL 2022,4772.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,JUL 2022,3425.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,JUL 2022,559.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,JUL 2022,582.0,Foreign-TH
volume_k,Cash withdrawal,AUG 2022,212.0,Foreign-TH
volume_k,Cash advance,AUG 2022,1985.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by credit cards,AUG 2022,4585.0,Foreign-TH
volume_k,Purchasing via online channels by credit cards,AUG 2022,2219.0,Foreign-TH
volume_k,Purchasing via EFTPOS terminal by debit cards,AUG 2022,949.0,Foreign-TH
volume_k,Purchasing via online channels by debit cards,AUG 2022,521.0,Foreign-TH
volume_k,Purchasing at point of sale by e-money,AUG 2022,439.0,Foreign-TH
value_m,Cash withdrawal,AUG 2022,2198.0,Foreign-TH
value_m,Cash advance,AUG 2022,7704.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by credit cards,AUG 2022,17400.0,Foreign-TH
value_m,Purchasing via online channels by credit cards,AUG 2022,5013.0,Foreign-TH
value_m,Purchasing via EFTPOS terminal by debit cards,AUG 2022,3534.0,Foreign-TH
value_m,Purchasing via online channels by debit cards,AUG 2022,571.0,Foreign-TH
value_m,Purchasing at point of sale by e-money,AUG 2022,503.0,Foreign-TH
