BankType,ChannelType,MonthYear,M_Value,MeasureName,TransType
Non-bank,EDC/EFTPOS,JUL 2016,35.65,value_b,e-Payments (Royal Decree)
Non-bank,Internet,JUL 2016,5.1,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,JUL 2016,0.82,value_b,e-Payments (Royal Decree)
Non-bank,Others,JUL 2016,4.67,value_b,e-Payments (Royal Decree)
Bank,Counter,AUG 2016,15.68,value_b,e-Payments (Royal Decree)
Bank,ATM,AUG 2016,316.23,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,AUG 2016,97.27,value_b,e-Payments (Royal Decree)
Bank,Internet,AUG 2016,2694.48,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,AUG 2016,496.85,value_b,e-Payments (Royal Decree)
Bank,Leased Line,AUG 2016,487.27,value_b,e-Payments (Royal Decree)
Bank,Telephone,AUG 2016,6.01,value_b,e-Payments (Royal Decree)
Bank,Others,AUG 2016,3.43,value_b,e-Payments (Royal Decree)
Non-bank,Counter,AUG 2016,1.54,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,AUG 2016,36.49,value_b,e-Payments (Royal Decree)
Non-bank,Internet,AUG 2016,5.06,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,AUG 2016,0.86,value_b,e-Payments (Royal Decree)
Non-bank,Others,AUG 2016,4.46,value_b,e-Payments (Royal Decree)
Bank,Counter,SEP 2016,14.81,value_b,e-Payments (Royal Decree)
Bank,ATM,SEP 2016,303.56,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,SEP 2016,93.59,value_b,e-Payments (Royal Decree)
Bank,Internet,SEP 2016,2732.95,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,SEP 2016,499.37,value_b,e-Payments (Royal Decree)
Bank,Leased Line,SEP 2016,653.15,value_b,e-Payments (Royal Decree)
Bank,Telephone,SEP 2016,2.67,value_b,e-Payments (Royal Decree)
Bank,Others,SEP 2016,1.92,value_b,e-Payments (Royal Decree)
Non-bank,Counter,SEP 2016,1.49,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,SEP 2016,33.77,value_b,e-Payments (Royal Decree)
Non-bank,Internet,SEP 2016,5.26,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,SEP 2016,0.83,value_b,e-Payments (Royal Decree)
Non-bank,Others,SEP 2016,5.01,value_b,e-Payments (Royal Decree)
Bank,Counter,OCT 2016,14.52,value_b,e-Payments (Royal Decree)
Bank,ATM,OCT 2016,307.24,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,OCT 2016,97.76,value_b,e-Payments (Royal Decree)
Bank,Internet,OCT 2016,2772.01,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,OCT 2016,515.82,value_b,e-Payments (Royal Decree)
Bank,Leased Line,OCT 2016,425.39,value_b,e-Payments (Royal Decree)
Bank,Telephone,OCT 2016,2.18,value_b,e-Payments (Royal Decree)
Bank,Others,OCT 2016,2.97,value_b,e-Payments (Royal Decree)
Non-bank,Counter,OCT 2016,1.31,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,OCT 2016,35.98,value_b,e-Payments (Royal Decree)
Non-bank,Internet,OCT 2016,5.53,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,OCT 2016,0.87,value_b,e-Payments (Royal Decree)
Non-bank,Others,OCT 2016,5.3,value_b,e-Payments (Royal Decree)
Bank,Counter,NOV 2016,14.9,value_b,e-Payments (Royal Decree)
Bank,ATM,NOV 2016,297.83,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,NOV 2016,100.18,value_b,e-Payments (Royal Decree)
Bank,Internet,NOV 2016,2651.88,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,NOV 2016,536.64,value_b,e-Payments (Royal Decree)
Bank,Leased Line,NOV 2016,466.62,value_b,e-Payments (Royal Decree)
Bank,Telephone,NOV 2016,2.29,value_b,e-Payments (Royal Decree)
Bank,Others,NOV 2016,1.62,value_b,e-Payments (Royal Decree)
Non-bank,Counter,NOV 2016,1.38,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,NOV 2016,35.58,value_b,e-Payments (Royal Decree)
Non-bank,Internet,NOV 2016,5.79,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,NOV 2016,0.88,value_b,e-Payments (Royal Decree)
Non-bank,Others,NOV 2016,5.45,value_b,e-Payments (Royal Decree)
Bank,Counter,DEC 2016,16.02,value_b,e-Payments (Royal Decree)
Bank,ATM,DEC 2016,326.74,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,DEC 2016,120.08,value_b,e-Payments (Royal Decree)
Bank,Internet,DEC 2016,2486.15,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,DEC 2016,584.71,value_b,e-Payments (Royal Decree)
Bank,Leased Line,DEC 2016,664.03,value_b,e-Payments (Royal Decree)
Bank,Telephone,DEC 2016,2.47,value_b,e-Payments (Royal Decree)
Bank,Others,DEC 2016,7.11,value_b,e-Payments (Royal Decree)
Non-bank,Counter,DEC 2016,1.38,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,DEC 2016,47.66,value_b,e-Payments (Royal Decree)
Non-bank,Internet,DEC 2016,6.22,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,DEC 2016,1.03,value_b,e-Payments (Royal Decree)
Non-bank,Others,DEC 2016,8.25,value_b,e-Payments (Royal Decree)
Bank,Counter,JAN 2017,15.22,value_b,e-Payments (Royal Decree)
Bank,ATM,JAN 2017,287.76,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,JAN 2017,105.09,value_b,e-Payments (Royal Decree)
Bank,Internet,JAN 2017,1936.86,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,JAN 2017,557.34,value_b,e-Payments (Royal Decree)
Bank,Leased Line,JAN 2017,650.0,value_b,e-Payments (Royal Decree)
Bank,Telephone,JAN 2017,2.23,value_b,e-Payments (Royal Decree)
Bank,Others,JAN 2017,1.13,value_b,e-Payments (Royal Decree)
Non-bank,Counter,JAN 2017,1.28,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,JAN 2017,37.51,value_b,e-Payments (Royal Decree)
Non-bank,Internet,JAN 2017,6.25,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,JAN 2017,1.0,value_b,e-Payments (Royal Decree)
Non-bank,Others,JAN 2017,5.18,value_b,e-Payments (Royal Decree)
Bank,Counter,FEB 2017,14.81,value_b,e-Payments (Royal Decree)
Bank,ATM,FEB 2017,267.97,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,FEB 2017,98.77,value_b,e-Payments (Royal Decree)
Bank,Internet,FEB 2017,1808.71,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,FEB 2017,570.07,value_b,e-Payments (Royal Decree)
Bank,Leased Line,FEB 2017,469.5,value_b,e-Payments (Royal Decree)
Bank,Telephone,FEB 2017,1.63,value_b,e-Payments (Royal Decree)
Bank,Others,FEB 2017,1.11,value_b,e-Payments (Royal Decree)
Non-bank,Counter,FEB 2017,1.47,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,FEB 2017,36.21,value_b,e-Payments (Royal Decree)
Non-bank,Internet,FEB 2017,6.02,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,FEB 2017,0.99,value_b,e-Payments (Royal Decree)
Non-bank,Others,FEB 2017,5.25,value_b,e-Payments (Royal Decree)
Bank,Counter,MAR 2017,16.69,value_b,e-Payments (Royal Decree)
Bank,ATM,MAR 2017,302.04,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,MAR 2017,104.33,value_b,e-Payments (Royal Decree)
Bank,Internet,MAR 2017,2088.5,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,MAR 2017,654.62,value_b,e-Payments (Royal Decree)
Bank,Leased Line,MAR 2017,528.21,value_b,e-Payments (Royal Decree)
Bank,Telephone,MAR 2017,2.39,value_b,e-Payments (Royal Decree)
Bank,Others,MAR 2017,1.17,value_b,e-Payments (Royal Decree)
Non-bank,Counter,MAR 2017,1.49,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,MAR 2017,38.51,value_b,e-Payments (Royal Decree)
Non-bank,Internet,MAR 2017,7.19,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,MAR 2017,1.22,value_b,e-Payments (Royal Decree)
Non-bank,Others,MAR 2017,6.21,value_b,e-Payments (Royal Decree)
Bank,Counter,APR 2017,12.93,value_b,e-Payments (Royal Decree)
Bank,ATM,APR 2017,260.78,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,APR 2017,99.01,value_b,e-Payments (Royal Decree)
Bank,Internet,APR 2017,1766.92,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,APR 2017,593.44,value_b,e-Payments (Royal Decree)
Bank,Leased Line,APR 2017,458.45,value_b,e-Payments (Royal Decree)
Bank,Telephone,APR 2017,1.45,value_b,e-Payments (Royal Decree)
Bank,Others,APR 2017,1.05,value_b,e-Payments (Royal Decree)
Non-bank,Counter,APR 2017,0.98,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,APR 2017,36.64,value_b,e-Payments (Royal Decree)
Non-bank,Internet,APR 2017,6.86,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,APR 2017,1.12,value_b,e-Payments (Royal Decree)
Non-bank,Others,APR 2017,6.53,value_b,e-Payments (Royal Decree)
Bank,Counter,MAY 2017,15.38,value_b,e-Payments (Royal Decree)
Bank,ATM,MAY 2017,278.02,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,MAY 2017,102.66,value_b,e-Payments (Royal Decree)
Bank,Internet,MAY 2017,1972.54,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,MAY 2017,687.33,value_b,e-Payments (Royal Decree)
Bank,Leased Line,MAY 2017,519.26,value_b,e-Payments (Royal Decree)
Bank,Telephone,MAY 2017,2.08,value_b,e-Payments (Royal Decree)
Bank,Others,MAY 2017,1.51,value_b,e-Payments (Royal Decree)
Non-bank,Counter,MAY 2017,1.19,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,MAY 2017,37.13,value_b,e-Payments (Royal Decree)
Non-bank,Internet,MAY 2017,7.47,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,MAY 2017,1.26,value_b,e-Payments (Royal Decree)
Non-bank,Others,MAY 2017,6.81,value_b,e-Payments (Royal Decree)
Bank,Counter,JUN 2017,14.33,value_b,e-Payments (Royal Decree)
Bank,ATM,JUN 2017,262.49,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,JUN 2017,101.69,value_b,e-Payments (Royal Decree)
Bank,Internet,JUN 2017,1998.85,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,JUN 2017,694.77,value_b,e-Payments (Royal Decree)
Bank,Leased Line,JUN 2017,541.58,value_b,e-Payments (Royal Decree)
Bank,Telephone,JUN 2017,1.56,value_b,e-Payments (Royal Decree)
Bank,Others,JUN 2017,1.2,value_b,e-Payments (Royal Decree)
Non-bank,Counter,JUN 2017,1.12,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,JUN 2017,36.52,value_b,e-Payments (Royal Decree)
Non-bank,Internet,JUN 2017,7.48,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,JUN 2017,1.36,value_b,e-Payments (Royal Decree)
Non-bank,Others,JUN 2017,7.05,value_b,e-Payments (Royal Decree)
Bank,Counter,JUL 2017,13.72,value_b,e-Payments (Royal Decree)
Bank,ATM,JUL 2017,259.32,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,JUL 2017,102.66,value_b,e-Payments (Royal Decree)
Bank,Internet,JUL 2017,1902.16,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,JUL 2017,721.23,value_b,e-Payments (Royal Decree)
Bank,Leased Line,JUL 2017,630.54,value_b,e-Payments (Royal Decree)
Bank,Telephone,JUL 2017,1.91,value_b,e-Payments (Royal Decree)
Bank,Others,JUL 2017,1.39,value_b,e-Payments (Royal Decree)
Non-bank,Counter,JUL 2017,1.08,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,JUL 2017,38.54,value_b,e-Payments (Royal Decree)
Non-bank,Internet,JUL 2017,7.77,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,JUL 2017,1.94,value_b,e-Payments (Royal Decree)
Non-bank,Others,JUL 2017,6.98,value_b,e-Payments (Royal Decree)
Bank,Counter,AUG 2017,14.25,value_b,e-Payments (Royal Decree)
Bank,ATM,AUG 2017,266.66,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,AUG 2017,105.09,value_b,e-Payments (Royal Decree)
Bank,Internet,AUG 2017,1991.13,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,AUG 2017,783.12,value_b,e-Payments (Royal Decree)
Bank,Leased Line,AUG 2017,561.74,value_b,e-Payments (Royal Decree)
Bank,Telephone,AUG 2017,2.11,value_b,e-Payments (Royal Decree)
Bank,Others,AUG 2017,1.26,value_b,e-Payments (Royal Decree)
Non-bank,Counter,AUG 2017,1.23,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,AUG 2017,40.19,value_b,e-Payments (Royal Decree)
Non-bank,Internet,AUG 2017,7.81,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,AUG 2017,2.19,value_b,e-Payments (Royal Decree)
Non-bank,Others,AUG 2017,7.11,value_b,e-Payments (Royal Decree)
Bank,Counter,SEP 2017,12.31,value_b,e-Payments (Royal Decree)
Bank,ATM,SEP 2017,248.92,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,SEP 2017,102.53,value_b,e-Payments (Royal Decree)
Bank,Internet,SEP 2017,1997.06,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,SEP 2017,861.85,value_b,e-Payments (Royal Decree)
Bank,Leased Line,SEP 2017,530.08,value_b,e-Payments (Royal Decree)
Bank,Telephone,SEP 2017,2.11,value_b,e-Payments (Royal Decree)
Bank,Others,SEP 2017,1.22,value_b,e-Payments (Royal Decree)
Non-bank,Counter,SEP 2017,1.19,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,SEP 2017,38.91,value_b,e-Payments (Royal Decree)
Non-bank,Internet,SEP 2017,7.77,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,SEP 2017,2.64,value_b,e-Payments (Royal Decree)
Non-bank,Others,SEP 2017,7.42,value_b,e-Payments (Royal Decree)
Bank,Counter,OCT 2017,12.73,value_b,e-Payments (Royal Decree)
Bank,ATM,OCT 2017,238.18,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,OCT 2017,103.66,value_b,e-Payments (Royal Decree)
Bank,Internet,OCT 2017,1915.79,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,OCT 2017,879.04,value_b,e-Payments (Royal Decree)
Bank,Leased Line,OCT 2017,443.88,value_b,e-Payments (Royal Decree)
Bank,Telephone,OCT 2017,1.95,value_b,e-Payments (Royal Decree)
Bank,Others,OCT 2017,2.04,value_b,e-Payments (Royal Decree)
Non-bank,Counter,OCT 2017,1.19,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,OCT 2017,41.68,value_b,e-Payments (Royal Decree)
Non-bank,Internet,OCT 2017,7.92,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,OCT 2017,2.81,value_b,e-Payments (Royal Decree)
Non-bank,Others,OCT 2017,8.29,value_b,e-Payments (Royal Decree)
Bank,Counter,NOV 2017,13.27,value_b,e-Payments (Royal Decree)
Bank,ATM,NOV 2017,236.26,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,NOV 2017,111.04,value_b,e-Payments (Royal Decree)
Bank,Internet,NOV 2017,2049.74,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,NOV 2017,941.59,value_b,e-Payments (Royal Decree)
Bank,Leased Line,NOV 2017,478.63,value_b,e-Payments (Royal Decree)
Bank,Telephone,NOV 2017,2.01,value_b,e-Payments (Royal Decree)
Bank,Others,NOV 2017,3.42,value_b,e-Payments (Royal Decree)
Non-bank,Counter,NOV 2017,1.16,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,NOV 2017,45.41,value_b,e-Payments (Royal Decree)
Non-bank,Internet,NOV 2017,9.09,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,NOV 2017,3.37,value_b,e-Payments (Royal Decree)
Non-bank,Others,NOV 2017,9.31,value_b,e-Payments (Royal Decree)
Bank,Counter,DEC 2017,13.54,value_b,e-Payments (Royal Decree)
Bank,ATM,DEC 2017,251.74,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,DEC 2017,126.44,value_b,e-Payments (Royal Decree)
Bank,Internet,DEC 2017,2205.43,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,DEC 2017,1046.08,value_b,e-Payments (Royal Decree)
Bank,Leased Line,DEC 2017,530.52,value_b,e-Payments (Royal Decree)
Bank,Telephone,DEC 2017,2.0,value_b,e-Payments (Royal Decree)
Bank,Others,DEC 2017,6.95,value_b,e-Payments (Royal Decree)
Non-bank,Counter,DEC 2017,1.03,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,DEC 2017,54.85,value_b,e-Payments (Royal Decree)
Non-bank,Internet,DEC 2017,9.09,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,DEC 2017,3.81,value_b,e-Payments (Royal Decree)
Non-bank,Others,DEC 2017,11.57,value_b,e-Payments (Royal Decree)
Bank,Counter,JAN 2018,14.18,value_b,e-Payments (Royal Decree)
Bank,ATM,JAN 2018,233.85,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,JAN 2018,117.87,value_b,e-Payments (Royal Decree)
Bank,Internet,JAN 2018,2059.34,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,JAN 2018,1030.74,value_b,e-Payments (Royal Decree)
Bank,Leased Line,JAN 2018,547.17,value_b,e-Payments (Royal Decree)
Bank,Telephone,JAN 2018,2.02,value_b,e-Payments (Royal Decree)
Bank,Others,JAN 2018,1.75,value_b,e-Payments (Royal Decree)
Non-bank,Counter,JAN 2018,1.03,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,JAN 2018,39.29,value_b,e-Payments (Royal Decree)
Non-bank,Internet,JAN 2018,9.33,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,JAN 2018,2.67,value_b,e-Payments (Royal Decree)
Non-bank,Others,JAN 2018,8.86,value_b,e-Payments (Royal Decree)
Bank,Counter,FEB 2018,12.58,value_b,e-Payments (Royal Decree)
Bank,ATM,FEB 2018,215.52,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,FEB 2018,107.15,value_b,e-Payments (Royal Decree)
Bank,Internet,FEB 2018,1949.31,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,FEB 2018,1013.25,value_b,e-Payments (Royal Decree)
Bank,Leased Line,FEB 2018,460.86,value_b,e-Payments (Royal Decree)
Bank,Telephone,FEB 2018,1.83,value_b,e-Payments (Royal Decree)
Bank,Others,FEB 2018,1.86,value_b,e-Payments (Royal Decree)
Non-bank,Counter,FEB 2018,1.14,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,FEB 2018,40.76,value_b,e-Payments (Royal Decree)
Non-bank,Internet,FEB 2018,9.52,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,FEB 2018,2.74,value_b,e-Payments (Royal Decree)
Non-bank,Others,FEB 2018,8.89,value_b,e-Payments (Royal Decree)
Bank,Counter,MAR 2018,13.32,value_b,e-Payments (Royal Decree)
Bank,ATM,MAR 2018,232.03,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,MAR 2018,118.0,value_b,e-Payments (Royal Decree)
Bank,Internet,MAR 2018,2108.13,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,MAR 2018,1159.01,value_b,e-Payments (Royal Decree)
Bank,Leased Line,MAR 2018,556.32,value_b,e-Payments (Royal Decree)
Bank,Telephone,MAR 2018,2.03,value_b,e-Payments (Royal Decree)
Bank,Others,MAR 2018,1.94,value_b,e-Payments (Royal Decree)
Non-bank,Counter,MAR 2018,1.09,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,MAR 2018,44.31,value_b,e-Payments (Royal Decree)
Non-bank,Internet,MAR 2018,10.49,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,MAR 2018,3.14,value_b,e-Payments (Royal Decree)
Non-bank,Others,MAR 2018,10.51,value_b,e-Payments (Royal Decree)
Bank,Counter,APR 2018,11.48,value_b,e-Payments (Royal Decree)
Bank,ATM,APR 2018,201.13,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,APR 2018,109.38,value_b,e-Payments (Royal Decree)
Bank,Internet,APR 2018,1986.97,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,APR 2018,1105.6,value_b,e-Payments (Royal Decree)
Bank,Leased Line,APR 2018,323.33,value_b,e-Payments (Royal Decree)
Bank,Telephone,APR 2018,1.93,value_b,e-Payments (Royal Decree)
Bank,Others,APR 2018,1.88,value_b,e-Payments (Royal Decree)
Non-bank,Counter,APR 2018,0.9,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,APR 2018,39.8,value_b,e-Payments (Royal Decree)
Non-bank,Internet,APR 2018,9.44,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,APR 2018,2.85,value_b,e-Payments (Royal Decree)
Non-bank,Others,APR 2018,9.81,value_b,e-Payments (Royal Decree)
Bank,Counter,MAY 2018,12.34,value_b,e-Payments (Royal Decree)
Bank,ATM,MAY 2018,209.25,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,MAY 2018,109.33,value_b,e-Payments (Royal Decree)
Bank,Internet,MAY 2018,2175.09,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,MAY 2018,1267.3,value_b,e-Payments (Royal Decree)
Bank,Leased Line,MAY 2018,256.29,value_b,e-Payments (Royal Decree)
Bank,Telephone,MAY 2018,2.03,value_b,e-Payments (Royal Decree)
Bank,Others,MAY 2018,2.43,value_b,e-Payments (Royal Decree)
Non-bank,Counter,MAY 2018,1.06,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,MAY 2018,42.53,value_b,e-Payments (Royal Decree)
Non-bank,Internet,MAY 2018,9.34,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,MAY 2018,3.22,value_b,e-Payments (Royal Decree)
Non-bank,Others,MAY 2018,10.37,value_b,e-Payments (Royal Decree)
Bank,Counter,JUN 2018,11.17,value_b,e-Payments (Royal Decree)
Bank,ATM,JUN 2018,195.47,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,JUN 2018,111.36,value_b,e-Payments (Royal Decree)
Bank,Internet,JUN 2018,2198.89,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,JUN 2018,1269.04,value_b,e-Payments (Royal Decree)
Bank,Leased Line,JUN 2018,338.92,value_b,e-Payments (Royal Decree)
Bank,Telephone,JUN 2018,1.94,value_b,e-Payments (Royal Decree)
Bank,Others,JUN 2018,2.19,value_b,e-Payments (Royal Decree)
Non-bank,Counter,JUN 2018,1.08,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,JUN 2018,41.41,value_b,e-Payments (Royal Decree)
Non-bank,Internet,JUN 2018,8.98,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,JUN 2018,3.88,value_b,e-Payments (Royal Decree)
Non-bank,Others,JUN 2018,10.86,value_b,e-Payments (Royal Decree)
Bank,Counter,JUL 2018,10.94,value_b,e-Payments (Royal Decree)
Bank,ATM,JUL 2018,194.91,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,JUL 2018,113.51,value_b,e-Payments (Royal Decree)
Bank,Internet,JUL 2018,2151.56,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,JUL 2018,1325.41,value_b,e-Payments (Royal Decree)
Bank,Leased Line,JUL 2018,293.71,value_b,e-Payments (Royal Decree)
Bank,Telephone,JUL 2018,1.84,value_b,e-Payments (Royal Decree)
Bank,Others,JUL 2018,1.91,value_b,e-Payments (Royal Decree)
Non-bank,Counter,JUL 2018,1.52,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,JUL 2018,42.53,value_b,e-Payments (Royal Decree)
Non-bank,Internet,JUL 2018,9.41,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,JUL 2018,3.92,value_b,e-Payments (Royal Decree)
Non-bank,Others,JUL 2018,10.84,value_b,e-Payments (Royal Decree)
Bank,Counter,AUG 2018,11.77,value_b,e-Payments (Royal Decree)
Bank,ATM,AUG 2018,195.73,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,AUG 2018,115.15,value_b,e-Payments (Royal Decree)
Bank,Internet,AUG 2018,2373.95,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,AUG 2018,1378.21,value_b,e-Payments (Royal Decree)
Bank,Leased Line,AUG 2018,285.45,value_b,e-Payments (Royal Decree)
Bank,Telephone,AUG 2018,1.96,value_b,e-Payments (Royal Decree)
Bank,Others,AUG 2018,1.71,value_b,e-Payments (Royal Decree)
Non-bank,Counter,AUG 2018,1.64,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,AUG 2018,41.22,value_b,e-Payments (Royal Decree)
Non-bank,Internet,AUG 2018,9.91,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,AUG 2018,3.89,value_b,e-Payments (Royal Decree)
Non-bank,Others,AUG 2018,11.28,value_b,e-Payments (Royal Decree)
Bank,Counter,SEP 2018,10.58,value_b,e-Payments (Royal Decree)
Bank,ATM,SEP 2018,175.11,value_b,e-Payments (Royal Decree)
Bank,EDC/EFTPOS,SEP 2018,107.8,value_b,e-Payments (Royal Decree)
Bank,Internet,SEP 2018,2271.69,value_b,e-Payments (Royal Decree)
Bank,Mobile Phone,SEP 2018,1362.26,value_b,e-Payments (Royal Decree)
Bank,Leased Line,SEP 2018,301.62,value_b,e-Payments (Royal Decree)
Bank,Telephone,SEP 2018,1.77,value_b,e-Payments (Royal Decree)
Bank,Others,SEP 2018,1.76,value_b,e-Payments (Royal Decree)
Non-bank,Counter,SEP 2018,1.34,value_b,e-Payments (Royal Decree)
Non-bank,EDC/EFTPOS,SEP 2018,38.63,value_b,e-Payments (Royal Decree)
Non-bank,Internet,SEP 2018,10.05,value_b,e-Payments (Royal Decree)
Non-bank,Mobile Phone,SEP 2018,4.46,value_b,e-Payments (Royal Decree)
